224,本,,The origin of a book is paper made out of TREEs. ONE tree can make many books.,An axe cutting a tree to make books.,ホン,もと,"脚本(きゃくほん): scenario<br>根本(こんぽん): origin, source, foundation, root, base, principle<br>台本(だいほん): libretto, scenario<br>手本(てほん): model, pattern<br>本格(ほんかく): propriety, fundamental rules<br>本館(ほんかん): main building<br>本気(ほんき): seriousness, truth, sanctity<br>本質(ほんしつ): essence, true nature, reality<br>本体(ほんたい): substance, real form, object of worship<br>本当(ほんとう): truth, reality<br>本音(ほんね): real intention, motive<br>本の(ほんの): mere, only, just<br>本能(ほんのう): instinct<br>本場(ほんば): home, habitat, center, best place, genuine<br>本文(ほんぶん): text (of document), body (of letter)<br>本名(ほんみょう): real name<br>基本(きほん): foundation, basis, standard<br>資本(しほん): funds, capital<br>標本(ひょうほん): example, specimen<br>本人(ほんにん): the person himself<br>本部(ほんぶ): headquarters<br>本物(ほんもの): genuine article<br>本来(ほんらい): essentially, naturally, by nature, in (and of) itself, originally<br>見本(みほん): sample<br>本(ほん): book<br>本棚(ほんだな): bookshelves",本 (もと),근본 본
225,札,,Botanists like to identify TREEs by HOOKing tags on them.,"Might be good to note that this is also the Kanji for ""Paper Money"" w/ the reading さつ (千円札＝1000 Yen paper bill)... It also takes on the meaning of Playing Card with the reading of ふだ as in 花札 (Hanafuda cards) or トランプの札 (""trump"" playing cards). For the tag meaning I like to think of wooden tags hung on hooks from trees... but for these other meanings I like to think of both paper money and playing cards as paper (tree) products with the ability to ""hook you in"" so to speak.",サツ,ふだ,"名札(なふだ): name plate, name tag<br>改札(かいさつ): examination of tickets<br>札(さつ): paper money",札 (ふだ),편지 찰
226,暦,,"Years-Months-Days: It takes many years for a cliff to form or erode. A tree takes many months to grow. But days pass by regularly - so in this way, we see the movement of time such as with a CALENDAR.","This is just a picture of a wall calendar with a page for each month. The bottom half has the grid of days, the top half has a pretty picture of a forest this month. The cliff radical here is the top and left edges of the paper. You can see the paper curling up at the lower left where a breeze is trying to turn the page.",レキ,こよみ、りゃく,"還暦(かんれき): 60th birthday<br>暦(こよみ): calendar, almanac<br>西暦(せいれき): Christian Era, Anno Domini (A.D.)",暦 (こよみ),책력 력
227,案,,I plan to RELAX on top of that TREE.,"If you bring a woman to your house, generally its not a good plan to stick your wood up her bottom, she may scream in pain あん!",アン,つくえ,"案じる(あんじる): to be anxious, to ponder<br>案の定(あんのじょう): sure enough, as usual<br>議案(ぎあん): legislative bill<br>法案(ほうあん): bill (law)<br>案(あん): plan, suffix meaning draft<br>案外(あんがい): unexpectedly<br>案内(あんない): information, guidance<br>提案(ていあん): proposal, proposition, suggestion<br>答案(とうあん): examination paper, examination script",,책상 안
228,燥,,"Tip: goods + wood/tree : This combination of primitives appears four times in Heisig, so it´s worthwhile giving it a name. I suggest ""furniture"" (a common type of wooden goods). REF: parch (FRAME 215) , maneuver (#671), winding (#1369), seaweed (#2035). Story: It´s been so parched recently that your furniture suddenly catches fire.",The parchment says you need fire to make goods from trees.,ソウ,はしゃ.ぐ,"乾燥(かんそう): dry, arid, dehydrated, insipid",,마를 조
229,未,,I believe a better version of that by mameha1977: [Cheat] Remember these as a set: The tree (木) does not yet (未) have exremities (末) of vermilion (朱).,[Cheat] Remember these as a set: The tree (木) is not yet (末) vermilion (朱).,ミ、ビ,いま.だ、ま.だ、ひつじ,"未だ(いまだ): as yet, hitherto, not yet (neg)<br>未(ひつじ): eighth sign of Chinese zodiac (The Ram 1pm-3pm south-southwest June)<br>未開(みかい): savage land, backward region, uncivilized<br>未婚(みこん): unmarried<br>未熟(みじゅく): inexperience, unripeness, raw, unskilled, immature, inexperienced<br>未知(みち): not yet known<br>未定(みてい): not yet fixed, undecided, pending<br>未練(みれん): lingering affection, attachment, regret(s), reluctance<br>未だ(まだ): yet, still, more, besides<br>未満(みまん): less than, insufficient<br>未来(みらい): future tense, the future (usually distant), the world to come",,아닐 미
230,末,,"The tree has reached the extremity of its growth and no longer produces small, new branches at the top. Instead the existing top branch just grows longer and longer.","There are no great stories for this one yet, and I always forget it.. So, let´s try something ridiculous: The man lived by himself in the wilderness, with no females within miles. So, his only way of relief was to stick his extremity into a small hole in a tree.. The poor guy. Which horizontal stroke is the extremity? The longer one or the shorter one? That, my friends, is up to your own imaginations. I´d prefer not to dwell on that point, myself. ;).",マツ、バツ,すえ,"末(うら): top end, tip<br>期末(きまつ): end of term<br>始末(しまつ): management, dealing, settlement, cleaning up afterwards<br>粉末(ふんまつ): fine powder<br>末期(まっき): closing years (period days), last stage<br>月末(げつまつ): end of the month<br>末(すえ): end, close, future, finally, tip, top, trivialities, posterity, youngest child<br>末っ子(すえっこ): youngest child<br>粗末(そまつ): crude, rough, plain, humble","末代 (まつだい), 本末 (ほんまつ), 粉末 (ふんまつ), 末 (すえ)",끝 말
232,沫,,The extremity of a wave of water is the splash.,A splash is WATER that has reached its EXTREMITY.,マツ、バツ,あわ、しぶき、つばき,,,물거품 말
233,味,,My mouth has not yet swallowed the food because the flavor is so delicious that I keep chewing it.,"To enjoy a food´s FLAVOR, it must be in one´s MOUTH but NOT YET swallowed.",ミ,あじ、あじ.わう,"味わい(あじわい): flavour, meaning, significance<br>加味(かみ): seasoning, flavoring<br>吟味(ぎんみ): testing, scrutiny, careful investigation<br>三味線(さみせん): three-stringed Japanese guitar, shamisen<br>中味(なかみ): contents, interior, substance, filling, (sword) blade<br>不味い(まずい): unappetising, unpleasant (taste appearance situation), ugly, unskilful, awkward, bungling, unwise, untimely<br>味覚(みかく): taste, palate, sense of taste<br>無意味(むいみ): nonsense, no meaning<br>味わう(あじわう): to taste, savor, relish<br>気味(きみ): sensation, feeling<br>地味(じみ): plain, simple<br>正味(しょうみ): net (weight)<br>調味料(ちょうみりょう): condiment, seasoning<br>味方(みかた): friend, ally, supporter<br>味噌(みそ): miso (bean paste), key (main) point<br>味(あじ): taste<br>興味(きょうみ): interest<br>趣味(しゅみ): hobby<br>意味(いみ): meaning, significance","味 (あじ), 味わう (あじ.わう)",맛 미
234,妹,,My younger sister is NOT YET a fully grown WOMAN.,Is your younger sister a woman? Not yet! Damn!,マイ,いもうと,姉妹(きょうだい): sisters<br>従姉妹(いとこ): female cousin<br>姉妹(しまい): sisters<br>妹(いもうと): younger sister,妹 (いもうと),누이 매
235,朱,,It´s autumn: only one vermilion leaf on the tree has not yet fallen.,[Cheat] Remember these as a set: The tree (木) is not yet (未)[correction wrong character before] vermilion (朱).,シュ,あけ,,,붉을 주
236,株,,"Which tree would you buy stocks in - the healthy one on the left, or the one with only one vermilion leaf left on the right?","Ideally, one buys stocks when a company is young, ""green,"" and rapidly growing -- then sells them just before the last vermillion leaf falls off, and a period of dormancy or limited growth begins.",シュ,かぶ,"株式(かぶしき): stock (company)<br>株(かぶ): share, stock, stump (of tree)",株 (かぶ),그루 주
237,若,,The young little girl held a cute flower in her right hand.,"In Hawaii, if you wear a flower over your left ear, it means you are taken. A flower over the right means you are not. The younger you are, the more likely you are to have a flower over your right ear…　　　　　　RTK2: 　ニャク　老若　ろうにゃく (young and old)　　　　　　　　　　　　　　 ジャク　若干　じゃっかん(few).",ジャク、ニャク、ニャ,わか.い、わか-、も.しくわ、も.し、も.しくは,"若干(じゃっかん): some, few, number of<br>若し(もし): if, in case, supposing<br>若しかして(もしかして): perhaps, possibly<br>若しくは(もしくは): or, otherwise<br>若しも(もしも): if<br>若々しい(わかわかしい): youthful, young<br>若い(わかい): young","若年 (じゃくねん), 若干 (じゃっかん), 自若 (じじゃく), 若しくは (も.しくは), 若い (わか.い)","같을 약, 반야 야"
238,草,,Grass grows in earlier than flowers.,This grass is very long. The only flowers you can see are sunflowers – the rest are hidden by the grass.,ソウ,くさ、くさ-、-ぐさ,"草臥れる(くたびれる): to get tired, to wear out<br>煙草(たばこ): (pt:) (n) (uk) tobacco (pt: tabaco), cigarettes<br>草履(ぞうり): sandals<br>草(くさ): grass",草 (くさ),풀 초
239,苦,,Flowers for the old man suffering in the hospital.,The derivates from opium poppies such as morphine can be used to tame the suffering of the old.,ク,くる.しい、-ぐる.しい、くる.しむ、くる.しめる、にが.い、にが.る,"苦しめる(くるしめる): to torment, to harass, to inflict pain<br>ご苦労様(ごくろうさま): Thank you very much for your....<br>見苦しい(みぐるしい): unsightly, ugly<br>無茶苦茶(むちゃくちゃ): confused, jumbled, mixed up, unreasonable<br>滅茶苦茶(めちゃくちゃ): absurd, unreasonable, excessive, messed up, spoiled, wreaked<br>苦情(くじょう): complaint, troubles, objection<br>苦心(くしん): pain, trouble, anxiety, diligence, hard work<br>苦痛(くつう): pain, agony<br>苦しい(くるしい): painful, difficult<br>苦しむ(くるしむ): suffer, groan, be worried<br>苦労(くろう): troubles, hardships<br>苦手(にがて): poor (at), weak (in), dislike (of)<br>苦い(にがい): bitter","苦しい (くる.しい), 苦しむ (くる.しむ), 苦しめる (くる.しめる), 苦い (にが.い), 苦る (にが.る)","쓸 고, 땅 이름 호"
